"","species_id","fish_id","date","trap","sampling_gear","year","month","filename","image","AMS_rego","publication","stage","protocol","ucrit","notes","TLmm","SLmm","hw","BDmm","PAmm","BAmm","wg","CPDmm","CFDmm","Mamm","CFAmm","species_note","taxa","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","location","region","lat","lon"
"1103","IlSt_Neopomacentrus bankieri","Stobutkzi_56",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Neopomacentrus bankieri","Neopomacentrus bankieri",278911,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=278911","Neopomacentrus bankieri","(Richardson, 1846)","accepted",NA,220,"Species",278911,"Neopomacentrus bankieri","(Richardson, 1846)",206462,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Neopomacentrus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Neopomacentrus bankieri (Richardson, 1846). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=278911 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1104","IlSt_Pomacentrus chrysurus","Stobutkzi_57",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pomacentrus chrysurus","Pomacentrus chrysurus",212971,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971","Pomacentrus chrysurus","Cuvier, 1830","accepted",NA,220,"Species",212971,"Pomacentrus chrysurus","Cuvier, 1830",204256,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Pomacentrus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Pomacentrus chrysurus Cuvier, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1105","IlSt_Pomacentrus chrysurus","Stobutkzi_58",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pomacentrus chrysurus","Pomacentrus chrysurus",212971,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971","Pomacentrus chrysurus","Cuvier, 1830","accepted",NA,220,"Species",212971,"Pomacentrus chrysurus","Cuvier, 1830",204256,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Pomacentrus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Pomacentrus chrysurus Cuvier, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1106","IlSt_Pomacentrus chrysurus","Stobutkzi_59",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pomacentrus chrysurus","Pomacentrus chrysurus",212971,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971","Pomacentrus chrysurus","Cuvier, 1830","accepted",NA,220,"Species",212971,"Pomacentrus chrysurus","Cuvier, 1830",204256,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Pomacentrus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Pomacentrus chrysurus Cuvier, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1107","IlSt_Pomacentrus chrysurus","Stobutkzi_60",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pomacentrus chrysurus","Pomacentrus chrysurus",212971,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971","Pomacentrus chrysurus","Cuvier, 1830","accepted",NA,220,"Species",212971,"Pomacentrus chrysurus","Cuvier, 1830",204256,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Pomacentrus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Pomacentrus chrysurus Cuvier, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212971 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1108","IlSt_Lethrinus harak","Stobutkzi_61",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",25.0333333333333,"3.15; 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus harak","Lethrinus harak",212063,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063","Lethrinus harak","(Forsskål, 1775)","accepted",NA,220,"Species",212063,"Lethrinus harak","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus harak (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1109","IlSt_Lethrinus harak","Stobutkzi_62",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",40.0222222222222,"1.8; 45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus harak","Lethrinus harak",212063,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063","Lethrinus harak","(Forsskål, 1775)","accepted",NA,220,"Species",212063,"Lethrinus harak","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus harak (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1110","IlSt_Lethrinus harak","Stobutkzi_63",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",55.0166666666667,"0.56000000000000005; 60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus harak","Lethrinus harak",212063,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063","Lethrinus harak","(Forsskål, 1775)","accepted",NA,220,"Species",212063,"Lethrinus harak","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus harak (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1111","IlSt_Lethrinus harak","Stobutkzi_64",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",30.0285714285714,"4; 35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus harak","Lethrinus harak",212063,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063","Lethrinus harak","(Forsskål, 1775)","accepted",NA,220,"Species",212063,"Lethrinus harak","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus harak (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1112","IlSt_Lethrinus harak","Stobutkzi_65",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",27.03125,"0.61660000000000004; 32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus harak","Lethrinus harak",212063,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063","Lethrinus harak","(Forsskål, 1775)","accepted",NA,220,"Species",212063,"Lethrinus harak","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus harak (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212063 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1113","IlSt_Lethrinus variegatus","Stobutkzi_66",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",45.02,"2.2799999999999998; 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus variegatus","Lethrinus variegatus",212076,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212076","Lethrinus variegatus","Valenciennes, 1830","accepted",NA,220,"Species",212076,"Lethrinus variegatus","Valenciennes, 1830",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus variegatus Valenciennes, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212076 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1114","IlSt_Lethrinus variegatus","Stobutkzi_67",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",50.0181818181818,"0.66700000000000004; 55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus variegatus","Lethrinus variegatus",212076,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212076","Lethrinus variegatus","Valenciennes, 1830","accepted",NA,220,"Species",212076,"Lethrinus variegatus","Valenciennes, 1830",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus variegatus Valenciennes, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212076 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1115","IlSt_Lethrinus variegatus","Stobutkzi_68",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus variegatus","Lethrinus variegatus",212076,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212076","Lethrinus variegatus","Valenciennes, 1830","accepted",NA,220,"Species",212076,"Lethrinus variegatus","Valenciennes, 1830",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus variegatus Valenciennes, 1830. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212076 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1116","IlSt_Lethrinus obsoletus","Stobutkzi_69",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",30.0285714285714,"4.6399999999999997; 35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1117","IlSt_Lethrinus obsoletus","Stobutkzi_70",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",25.0333333333333,"1.55; 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1118","IlSt_Lethrinus obsoletus","Stobutkzi_71",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",50.0181818181818,"0.83; 55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1119","IlSt_Lethrinus obsoletus","Stobutkzi_72",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",60.0153846153846,"3.2; 65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1120","IlSt_Lethrinus obsoletus","Stobutkzi_73",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",15.05,"3.17; 20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1121","IlSt_Lethrinus obsoletus","Stobutkzi_74",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",30.0285714285714,"2.5; 35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1122","IlSt_Lethrinus obsoletus","Stobutkzi_75",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",70,"CNT; >70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1123","IlSt_Lethrinus obsoletus","Stobutkzi_76",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",30.0285714285714,"0.67; 35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1124","IlSt_Lethrinus obsoletus","Stobutkzi_77",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",40.0222222222222,"1; 45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lethrinus obsoletus","Lethrinus obsoletus",212085,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085","Lethrinus obsoletus","(Forsskål, 1775)","accepted",NA,220,"Species",212085,"Lethrinus obsoletus","(Forsskål, 1775)",206059,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Lethrinidae","Lethrinus","Froese, R. and D. Pauly. Editors. (2021). FishBase. Lethrinus obsoletus (Forsskål, 1775). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=212085 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1125","IlSt_Atherinidae","Stobutkzi_78",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",NA,"3.23; 60/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1126","IlSt_Atherinidae","Stobutkzi_79",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",25.0333333333333,"4.43; 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1127","IlSt_Atherinidae","Stobutkzi_80",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",35.025,"2.2000000000000002; 40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1128","IlSt_Atherinidae","Stobutkzi_81",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",60.0153846153846,"1.48; 65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1129","IlSt_Atherinidae","Stobutkzi_82",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",15.05,"0.13; 20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1130","IlSt_Atherinidae","Stobutkzi_83",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",35.025,"1.17; 40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1131","IlSt_Atherinidae","Stobutkzi_84",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",25.0333333333333,"0.12; 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Atherinidae","Atherinidae",125438,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438","Atherinidae","Risso, 1827","accepted",NA,140,"Family",125438,"Atherinidae","Risso, 1827",10318,"Animalia","Chordata","Actinopteri","Atheriniformes","Atherinidae",NA,"Froese, R. and D. Pauly. Editors. (2021). FishBase. Atherinidae Risso, 1827. Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=125438 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1132","IlSt_Stethojulis strigiventer","Stobutkzi_85",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",25.0333333333333,"4.37; 30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stethojulis strigiventer","Stethojulis strigiventer",219061,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219061","Stethojulis strigiventer","(Bennett, 1833)","accepted",NA,220,"Species",219061,"Stethojulis strigiventer","(Bennett, 1833)",204183,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Stethojulis","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stethojulis strigiventer (Bennett, 1833). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=219061 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1133","IlSt_Stethojulis strigiventer","Stobutkzi_86",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",30.0285714285714,"0.72; 35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stethojulis strigiventer","Stethojulis strigiventer",219061,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219061","Stethojulis strigiventer","(Bennett, 1833)","accepted",NA,220,"Species",219061,"Stethojulis strigiventer","(Bennett, 1833)",204183,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Stethojulis","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stethojulis strigiventer (Bennett, 1833). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=219061 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
"1134","IlSt_Stethojulis strigiventer","Stobutkzi_87",NA,"Stobutzki","various",1992,NA,NA,NA,NA,"Stobutzki1992; Stobutzki&Bellwood1994","Post","5cm/s, 5min",45.02,"0.02; 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stethojulis strigiventer","Stethojulis strigiventer",219061,"http://www.marinespecies.org/aphia.php?p=taxdetails&id=219061","Stethojulis strigiventer","(Bennett, 1833)","accepted",NA,220,"Species",219061,"Stethojulis strigiventer","(Bennett, 1833)",204183,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Stethojulis","Froese, R. and D. Pauly. Editors. (2021). FishBase. Stethojulis strigiventer (Bennett, 1833). Accessed through: World Register of Marine Species at: http://www.marinespecies.org/aphia.php?p=taxdetails&id=219061 on 2021-11-12","GI/MI","GBR",-16.75788,145.97
